Transaction ID,Date,Product ID,Product Category,Quantity,Unit Price,Payment Method,Store Location,Customer Type,Total Price
TXN106142,2023-10-29,P5118,Electronics,2,146.12,Debit Card,Port Harcourt,Online,292.24
TXN106143,2023-10-18,P6477,Books,2,101.54,Credit Card,Lagos,Online,203.08
TXN106144,2025-02-11,P8424,Home Decor,4,89.23,Cash,Ibadan,Online,356.92
TXN106145,2024-10-30,P1709,Books,5,85.01,Bank Transfer,Enugu,Walk-in,425.05
TXN106146,2025-03-28,P2710,Groceries,5,103.4,Cash,Abuja,Walk-in,517.0
TXN106147,2024-03-18,P1859,Books,2,76.54,Debit Card,Abuja,Walk-in,153.08
TXN106148,2024-02-26,P9804,Books,1,151.01,Mobile Payment,Enugu,Walk-in,151.01
TXN106149,2025-03-20,P3881,Home Decor,1,175.48,Mobile Payment,Lagos,Walk-in,175.48
TXN106150,2024-02-17,P3589,Groceries,1,177.16,Credit Card,Lagos,Online,177.16
TXN106151,2023-10-01,P1476,Stationery,5,49.4,Cash,Abuja,Online,247.0
TXN106152,2025-05-09,P8947,Books,4,179.7,Cash,Kano,Online,718.8
TXN106153,2024-10-07,P9436,Clothing,2,71.6,Cash,Ibadan,Walk-in,143.2
TXN106154,2024-10-21,P2901,Clothing,3,65.31,Cash,Abuja,Online,195.93
TXN106155,2024-01-17,P2160,Clothing,4,146.72,Bank Transfer,Port Harcourt,Walk-in,586.88
TXN106156,2024-08-20,P4855,Stationery,3,64.42,Bank Transfer,Ibadan,Walk-in,193.26
TXN106157,2024-01-21,P8287,Electronics,4,15.33,Mobile Payment,Ibadan,Online,61.32
TXN106158,2025-04-17,P6340,Toys,1,77.86,Debit Card,Ibadan,Online,77.86
TXN106159,2025-02-13,P7865,Electronics,5,145.69,Debit Card,Port Harcourt,Walk-in,728.45
TXN106160,2024-03-22,P4256,Books,3,68.76,Mobile Payment,Kano,Walk-in,206.28
TXN106161,2023-10-06,P6336,Groceries,4,127.76,Cash,Ibadan,Online,511.04
TXN106162,2025-03-27,P4769,Groceries,5,133.72,Credit Card,Enugu,Walk-in,668.6
TXN106163,2024-05-24,P2804,Toys,3,148.08,Debit Card,Ibadan,Walk-in,444.24
TXN106164,2024-03-02,P6343,Stationery,2,179.94,Credit Card,Abuja,Online,359.88
TXN106165,2024-09-09,P4731,Home Decor,4,89.35,Mobile Payment,Enugu,Online,357.4
TXN106166,2024-08-13,P2606,Groceries,2,37.45,Cash,Kano,Walk-in,74.9
TXN106167,2024-06-02,P4884,Electronics,1,67.19,Mobile Payment,Ibadan,Walk-in,67.19
TXN106168,2024-03-16,P7759,Electronics,2,89.27,Debit Card,Ibadan,Walk-in,178.54
TXN106169,2023-08-07,P4276,Groceries,2,144.21,Cash,Port Harcourt,Walk-in,288.42
TXN106170,2024-08-30,P7152,Books,4,7.56,Cash,Enugu,Walk-in,30.24
TXN106171,2023-12-03,P4615,Groceries,1,66.58,Debit Card,Lagos,Online,66.58
TXN106172,2023-07-01,P2204,Books,2,157.07,Mobile Payment,Ibadan,Walk-in,314.14
TXN106173,2023-12-01,P8716,Clothing,5,135.82,Debit Card,Port Harcourt,Walk-in,679.1
TXN106174,2025-03-02,P8936,Books,3,147.69,Bank Transfer,Port Harcourt,Online,443.07
TXN106175,2024-07-02,P1890,Groceries,2,163.3,Mobile Payment,Enugu,Walk-in,326.6
TXN106176,2024-07-06,P8141,Toys,1,157.73,Mobile Payment,Enugu,Online,157.73
TXN106177,2023-09-14,P3374,Stationery,2,138.03,Bank Transfer,Port Harcourt,Online,276.06
TXN106178,2024-07-11,P4541,Groceries,3,90.73,Debit Card,Lagos,Online,272.19
TXN106179,2024-08-02,P8454,Groceries,1,196.8,Bank Transfer,Lagos,Online,196.8
TXN106180,2024-04-28,P3917,Toys,4,115.97,Mobile Payment,Enugu,Walk-in,463.88
TXN106181,2024-10-17,P7346,Groceries,1,44.54,Bank Transfer,Ibadan,Online,44.54
TXN106182,2024-06-29,P7119,Electronics,4,62.1,Bank Transfer,Port Harcourt,Online,248.4
TXN106183,2025-01-12,P3234,Clothing,1,140.24,Bank Transfer,Kano,Walk-in,140.24
TXN106184,2023-08-02,P8499,Electronics,3,185.32,Debit Card,Port Harcourt,Walk-in,555.96
TXN106185,2024-02-09,P4181,Clothing,3,39.85,Bank Transfer,Enugu,Online,119.55
TXN106186,2025-06-01,P6875,Clothing,1,21.06,Debit Card,Port Harcourt,Online,21.06
TXN106187,2023-07-02,P5418,Home Decor,2,176.9,Bank Transfer,Kano,Walk-in,353.8
TXN106188,2024-03-15,P4313,Clothing,3,183.48,Cash,Abuja,Walk-in,550.44
TXN106189,2024-05-14,P6503,Toys,4,58.89,Mobile Payment,Enugu,Online,235.56
TXN106190,2024-11-17,P3084,Groceries,4,78.57,Cash,Abuja,Online,314.28
TXN106191,2025-02-12,P1525,Toys,5,133.74,Credit Card,Ibadan,Walk-in,668.7
TXN106192,2024-03-21,P1977,Groceries,4,69.34,Mobile Payment,Ibadan,Walk-in,277.36
TXN106193,2023-11-10,P5597,Toys,5,176.05,Cash,Port Harcourt,Online,880.25
TXN106194,2023-09-27,P3236,Stationery,1,25.98,Cash,Enugu,Walk-in,25.98
TXN106195,2024-04-17,P2820,Books,1,12.41,Cash,Ibadan,Walk-in,12.41
TXN106196,2024-11-04,P8627,Toys,1,45.65,Mobile Payment,Enugu,Walk-in,45.65
TXN106197,2025-02-25,P8513,Electronics,2,60.79,Mobile Payment,Kano,Walk-in,121.58
TXN106198,2024-10-10,P7852,Electronics,2,27.02,Cash,Enugu,Walk-in,54.04
TXN106199,2025-04-28,P3804,Home Decor,5,17.81,Cash,Lagos,Online,89.05
TXN106200,2023-07-09,P6629,Clothing,4,152.34,Mobile Payment,Ibadan,Walk-in,609.36
TXN106201,2024-10-07,P4602,Books,4,37.03,Mobile Payment,Kano,Walk-in,148.12
TXN106202,2023-08-14,P5835,Books,1,183.21,Credit Card,Abuja,Walk-in,183.21
TXN106203,2024-02-22,P3568,Toys,3,76.76,Mobile Payment,Kano,Walk-in,230.28
TXN106204,2024-08-12,P3784,Groceries,2,135.77,Debit Card,Kano,Walk-in,271.54
TXN106205,2024-04-05,P4763,Toys,2,48.95,Bank Transfer,Ibadan,Walk-in,97.9
TXN106206,2024-08-04,P2416,Electronics,1,51.86,Debit Card,Ibadan,Walk-in,51.86
TXN106207,2023-07-31,P7745,Toys,2,117.07,Bank Transfer,Ibadan,Walk-in,234.14
TXN106208,2023-12-03,P9548,Groceries,1,114.33,Credit Card,Kano,Online,114.33
TXN106209,2023-09-13,P9015,Toys,5,154.9,Credit Card,Kano,Walk-in,774.5
TXN106210,2024-11-06,P4546,Toys,4,152.77,Cash,Port Harcourt,Walk-in,611.08
TXN106211,2024-01-11,P8757,Toys,3,135.78,Mobile Payment,Enugu,Walk-in,407.34
TXN106212,2024-11-11,P8581,Electronics,4,92.58,Bank Transfer,Kano,Walk-in,370.32
TXN106213,2024-06-10,P5573,Groceries,4,178.67,Cash,Abuja,Walk-in,714.68
TXN106214,2024-04-09,P1237,Electronics,5,126.4,Cash,Kano,Online,632.0
TXN106215,2024-10-20,P8014,Toys,2,198.09,Cash,Enugu,Online,396.18
TXN106216,2024-09-17,P5041,Groceries,3,164.78,Mobile Payment,Lagos,Walk-in,494.34
TXN106217,2024-05-13,P5060,Electronics,2,13.64,Cash,Port Harcourt,Walk-in,27.28
TXN106218,2024-09-26,P6362,Clothing,4,67.52,Bank Transfer,Abuja,Online,270.08
TXN106219,2024-12-06,P8114,Toys,1,116.52,Mobile Payment,Port Harcourt,Online,116.52
TXN106220,2024-03-15,P4643,Toys,4,145.69,Cash,Abuja,Online,582.76
TXN106221,2023-12-01,P3440,Groceries,2,112.32,Cash,Port Harcourt,Walk-in,224.64
TXN106222,2024-10-15,P1083,Groceries,4,158.3,Debit Card,Lagos,Online,633.2
TXN106223,2023-09-08,P7844,Stationery,1,60.12,Bank Transfer,Enugu,Walk-in,60.12
TXN106224,2025-01-19,P1724,Groceries,5,40.86,Cash,Lagos,Walk-in,204.3
TXN106225,2023-08-31,P1656,Groceries,2,15.51,Credit Card,Enugu,Walk-in,31.02
TXN106226,2023-10-14,P8711,Toys,4,116.8,Cash,Kano,Online,467.2
TXN106227,2024-10-22,P9261,Home Decor,2,139.28,Debit Card,Lagos,Online,278.56
TXN106228,2024-08-09,P1550,Home Decor,5,68.6,Debit Card,Kano,Walk-in,343.0
TXN106229,2024-05-07,P7974,Clothing,4,124.65,Debit Card,Abuja,Online,498.6
TXN106230,2025-05-04,P9701,Stationery,4,15.17,Cash,Enugu,Online,60.68
TXN106231,2025-06-09,P7460,Groceries,2,24.36,Debit Card,Enugu,Online,48.72
TXN106232,2024-10-08,P8852,Toys,2,141.84,Debit Card,Kano,Walk-in,283.68
TXN106233,2025-01-31,P2605,Electronics,1,76.77,Bank Transfer,Port Harcourt,Walk-in,76.77
TXN106234,2025-01-03,P8412,Groceries,5,135.91,Mobile Payment,Kano,Online,679.55
TXN106235,2025-05-31,P9114,Clothing,1,167.19,Mobile Payment,Kano,Walk-in,167.19
TXN106236,2025-02-09,P4940,Toys,4,171.26,Debit Card,Kano,Walk-in,685.04
TXN106237,2025-06-19,P2361,Groceries,2,38.57,Credit Card,Kano,Online,77.14
TXN106238,2025-05-13,P1203,Electronics,4,99.83,Credit Card,Kano,Online,399.32
TXN106239,2023-08-04,P7662,Stationery,4,148.12,Credit Card,Ibadan,Online,592.48
TXN106240,2024-03-21,P4571,Stationery,3,155.93,Bank Transfer,Kano,Walk-in,467.79
TXN106241,2025-01-24,P3174,Groceries,3,158.01,Debit Card,Lagos,Online,474.03
TXN106242,2024-02-19,P6872,Books,4,49.49,Bank Transfer,Ibadan,Online,197.96
TXN106243,2023-07-19,P5846,Electronics,2,42.54,Mobile Payment,Enugu,Online,85.08
TXN106244,2025-05-27,P4916,Home Decor,4,120.05,Debit Card,Lagos,Online,480.2
TXN106245,2024-06-22,P2486,Clothing,3,149.51,Debit Card,Enugu,Walk-in,448.53
TXN106246,2024-05-07,P1260,Electronics,2,67.23,Credit Card,Lagos,Walk-in,134.46
TXN106247,2025-05-25,P8860,Home Decor,4,25.42,Credit Card,Enugu,Online,101.68
TXN106248,2024-10-02,P5994,Clothing,5,144.77,Bank Transfer,Abuja,Walk-in,723.85
TXN106249,2025-06-05,P3650,Home Decor,5,63.44,Cash,Port Harcourt,Walk-in,317.2
TXN106250,2023-11-17,P8524,Groceries,4,37.44,Mobile Payment,Abuja,Online,149.76
TXN106251,2024-08-19,P1399,Electronics,2,33.81,Cash,Kano,Walk-in,67.62
TXN106252,2025-05-17,P8452,Toys,4,66.41,Credit Card,Port Harcourt,Walk-in,265.64
TXN106253,2024-12-06,P8598,Stationery,4,120.57,Credit Card,Abuja,Online,482.28
TXN106254,2023-12-17,P3271,Electronics,3,74.89,Debit Card,Port Harcourt,Walk-in,224.67
TXN106255,2024-10-19,P7641,Clothing,5,9.03,Credit Card,Enugu,Walk-in,45.15
TXN106256,2024-03-24,P4030,Toys,3,23.9,Cash,Ibadan,Online,71.7
TXN106257,2024-11-10,P7068,Stationery,3,61.65,Cash,Ibadan,Online,184.95
TXN106258,2023-11-24,P8607,Books,4,133.64,Debit Card,Enugu,Walk-in,534.56
TXN106259,2025-06-12,P1022,Groceries,3,24.21,Bank Transfer,Abuja,Online,72.63
TXN106260,2024-01-04,P2158,Stationery,5,114.33,Bank Transfer,Lagos,Walk-in,571.65
TXN106261,2024-03-02,P7305,Home Decor,3,28.38,Bank Transfer,Kano,Walk-in,85.14
TXN106262,2025-01-05,P6454,Home Decor,5,46.26,Credit Card,Kano,Online,231.3
TXN106263,2023-08-24,P9698,Home Decor,3,38.58,Mobile Payment,Enugu,Walk-in,115.74
TXN106264,2025-06-07,P1535,Clothing,5,18.11,Mobile Payment,Kano,Online,90.55
TXN106265,2023-10-24,P5859,Home Decor,3,135.91,Debit Card,Lagos,Walk-in,407.73
TXN106266,2025-04-12,P7977,Books,3,95.36,Credit Card,Enugu,Online,286.08
TXN106267,2025-04-22,P5420,Electronics,2,167.06,Mobile Payment,Port Harcourt,Walk-in,334.12
TXN106268,2025-01-15,P9887,Books,5,24.28,Cash,Kano,Online,121.4
TXN106269,2023-12-08,P4393,Books,5,33.22,Bank Transfer,Kano,Online,166.1
TXN106270,2024-01-14,P2326,Groceries,5,64.76,Mobile Payment,Port Harcourt,Online,323.8
TXN106271,2024-09-11,P6500,Groceries,1,154.34,Mobile Payment,Enugu,Online,154.34
TXN106272,2024-02-17,P1898,Stationery,3,64.62,Credit Card,Lagos,Online,193.86
TXN106273,2023-11-02,P9433,Electronics,5,84.64,Cash,Lagos,Online,423.2
TXN106274,2025-05-02,P6963,Toys,1,63.81,Mobile Payment,Ibadan,Online,63.81
TXN106275,2024-11-22,P1844,Electronics,2,20.64,Credit Card,Port Harcourt,Online,41.28
TXN106276,2025-04-21,P2818,Toys,5,188.19,Bank Transfer,Ibadan,Online,940.95
TXN106277,2025-03-13,P7274,Groceries,5,111.97,Debit Card,Kano,Online,559.85
TXN106278,2023-07-29,P6989,Books,1,158.63,Mobile Payment,Ibadan,Online,158.63
TXN106279,2025-05-20,P8624,Electronics,3,133.38,Credit Card,Abuja,Online,400.14
TXN106280,2024-12-27,P1669,Home Decor,2,105.28,Debit Card,Ibadan,Walk-in,210.56
TXN106281,2024-10-10,P6989,Toys,5,22.49,Bank Transfer,Enugu,Online,112.45
TXN106282,2023-08-28,P7003,Stationery,3,130.33,Mobile Payment,Ibadan,Walk-in,390.99
TXN106283,2025-06-11,P3871,Toys,2,35.3,Credit Card,Ibadan,Online,70.6
TXN106284,2024-12-21,P2097,Toys,4,85.8,Credit Card,Kano,Walk-in,343.2
TXN106285,2025-05-19,P4354,Electronics,4,127.68,Bank Transfer,Kano,Walk-in,510.72
TXN106286,2025-05-12,P3267,Home Decor,2,157.53,Debit Card,Lagos,Walk-in,315.06
TXN106287,2024-08-01,P6487,Clothing,1,138.58,Bank Transfer,Ibadan,Walk-in,138.58
TXN106288,2024-01-29,P4909,Home Decor,2,135.95,Mobile Payment,Port Harcourt,Walk-in,271.9
TXN106289,2024-04-29,P9841,Stationery,2,34.06,Debit Card,Port Harcourt,Walk-in,68.12
TXN106290,2024-04-23,P2860,Books,1,72.5,Credit Card,Kano,Online,72.5
TXN106291,2024-03-03,P8839,Electronics,1,13.37,Bank Transfer,Kano,Online,13.37
TXN106292,2024-01-22,P4437,Stationery,3,145.3,Credit Card,Kano,Walk-in,435.9
TXN106293,2024-06-03,P4693,Groceries,3,190.75,Mobile Payment,Lagos,Online,572.25
TXN106294,2024-06-23,P6250,Books,1,56.5,Mobile Payment,Port Harcourt,Online,56.5
TXN106295,2024-06-24,P6778,Toys,4,22.1,Bank Transfer,Lagos,Online,88.4
TXN106296,2025-01-10,P5380,Books,4,97.74,Mobile Payment,Port Harcourt,Walk-in,390.96
TXN106297,2023-11-03,P9250,Groceries,2,172.06,Cash,Kano,Walk-in,344.12
TXN106298,2023-08-03,P7929,Electronics,5,112.63,Debit Card,Kano,Online,563.15
TXN106299,2023-08-10,P5540,Stationery,2,14.12,Cash,Lagos,Walk-in,28.24
TXN106300,2024-05-14,P1892,Electronics,2,194.98,Credit Card,Abuja,Walk-in,389.96
TXN106301,2025-01-24,P2038,Clothing,5,166.59,Debit Card,Port Harcourt,Walk-in,832.95
TXN106302,2024-02-25,P7108,Groceries,1,30.66,Bank Transfer,Ibadan,Walk-in,30.66
TXN106303,2025-04-19,P6656,Stationery,4,184.75,Credit Card,Lagos,Walk-in,739.0
TXN106304,2025-05-04,P8412,Toys,2,92.88,Cash,Ibadan,Online,185.76
TXN106305,2023-07-11,P8966,Books,5,77.52,Mobile Payment,Lagos,Walk-in,387.6
TXN106306,2025-03-02,P9215,Stationery,3,94.91,Bank Transfer,Port Harcourt,Walk-in,284.73
TXN106307,2024-05-28,P9629,Clothing,2,167.74,Mobile Payment,Port Harcourt,Online,335.48
TXN106308,2024-01-21,P3010,Electronics,4,133.6,Mobile Payment,Port Harcourt,Online,534.4
TXN106309,2024-11-24,P8703,Books,1,16.55,Cash,Port Harcourt,Walk-in,16.55
TXN106310,2025-05-24,P9714,Home Decor,2,191.73,Mobile Payment,Enugu,Walk-in,383.46
TXN106311,2025-01-12,P9730,Home Decor,2,33.82,Cash,Port Harcourt,Walk-in,67.64
TXN106312,2024-03-11,P5788,Groceries,5,150.39,Debit Card,Lagos,Walk-in,751.95
TXN106313,2024-08-21,P8405,Groceries,3,129.05,Debit Card,Ibadan,Online,387.15
TXN106314,2024-07-17,P7031,Books,3,41.57,Bank Transfer,Enugu,Online,124.71
TXN106315,2023-09-07,P2075,Electronics,1,38.29,Cash,Ibadan,Walk-in,38.29
TXN106316,2024-08-08,P4085,Stationery,4,174.71,Mobile Payment,Enugu,Walk-in,698.84
TXN106317,2024-12-20,P8501,Stationery,1,86.84,Credit Card,Enugu,Online,86.84
TXN106318,2025-06-15,P2430,Groceries,2,132.64,Debit Card,Port Harcourt,Online,265.28
TXN106319,2023-09-26,P2313,Electronics,2,103.29,Mobile Payment,Kano,Walk-in,206.58
TXN106320,2024-01-18,P7400,Home Decor,3,146.83,Bank Transfer,Port Harcourt,Online,440.49
TXN106321,2023-08-26,P3929,Home Decor,4,98.45,Credit Card,Abuja,Online,393.8
TXN106322,2023-09-14,P5724,Electronics,5,61.04,Cash,Port Harcourt,Online,305.2
TXN106323,2024-06-03,P2260,Books,4,75.86,Cash,Kano,Online,303.44
TXN106324,2025-05-10,P2791,Electronics,2,172.52,Mobile Payment,Ibadan,Online,345.04
TXN106325,2023-09-23,P3699,Clothing,5,96.27,Credit Card,Abuja,Online,481.35
TXN106326,2024-12-17,P5521,Home Decor,4,46.62,Debit Card,Kano,Online,186.48
TXN106327,2023-11-20,P2835,Books,4,187.25,Cash,Port Harcourt,Walk-in,749.0
TXN106328,2024-12-31,P3424,Clothing,5,160.34,Mobile Payment,Port Harcourt,Walk-in,801.7
TXN106329,2024-02-28,P9131,Stationery,2,15.85,Bank Transfer,Ibadan,Walk-in,31.7
TXN106330,2024-05-06,P3465,Home Decor,4,199.79,Bank Transfer,Enugu,Walk-in,799.16
TXN106331,2025-05-25,P4346,Stationery,5,140.51,Bank Transfer,Port Harcourt,Walk-in,702.55
TXN106332,2024-01-29,P9530,Home Decor,2,36.25,Credit Card,Port Harcourt,Online,72.5
TXN106333,2025-06-11,P1371,Home Decor,5,51.25,Debit Card,Port Harcourt,Walk-in,256.25
TXN106334,2023-08-25,P5803,Stationery,5,140.03,Debit Card,Ibadan,Walk-in,700.15
TXN106335,2025-05-08,P7824,Electronics,4,157.05,Mobile Payment,Port Harcourt,Online,628.2
TXN106336,2024-09-06,P9870,Home Decor,2,51.61,Debit Card,Ibadan,Walk-in,103.22
TXN106337,2023-09-15,P3163,Groceries,4,55.11,Mobile Payment,Ibadan,Online,220.44
TXN106338,2024-12-24,P8764,Toys,1,64.89,Credit Card,Ibadan,Online,64.89
TXN106339,2023-09-25,P6680,Home Decor,1,121.61,Bank Transfer,Kano,Walk-in,121.61
TXN106340,2023-10-10,P7883,Groceries,2,38.5,Bank Transfer,Kano,Walk-in,77.0
TXN106341,2024-01-06,P8272,Electronics,5,25.33,Bank Transfer,Ibadan,Walk-in,126.65
TXN106342,2025-02-05,P1351,Books,4,137.38,Mobile Payment,Kano,Online,549.52
TXN106343,2023-09-08,P5776,Books,4,156.92,Cash,Abuja,Walk-in,627.68
TXN106344,2024-12-09,P4097,Stationery,2,102.68,Cash,Abuja,Online,205.36
TXN106345,2023-07-09,P2031,Home Decor,2,75.95,Debit Card,Port Harcourt,Walk-in,151.9
TXN106346,2025-01-13,P1361,Clothing,1,89.25,Debit Card,Ibadan,Walk-in,89.25
TXN106347,2025-02-13,P4806,Clothing,3,80.74,Debit Card,Port Harcourt,Online,242.22
TXN106348,2024-05-25,P9513,Electronics,2,192.2,Mobile Payment,Abuja,Online,384.4
TXN106349,2025-06-06,P6503,Clothing,3,154.78,Cash,Lagos,Walk-in,464.34
TXN106350,2023-11-04,P7745,Books,2,45.58,Credit Card,Ibadan,Walk-in,91.16
TXN106351,2023-06-25,P6616,Clothing,5,79.92,Bank Transfer,Port Harcourt,Online,399.6
TXN106352,2025-05-25,P6346,Stationery,5,111.08,Credit Card,Lagos,Online,555.4
TXN106353,2024-03-21,P8965,Stationery,1,124.53,Debit Card,Enugu,Online,124.53
TXN106354,2023-06-24,P9686,Stationery,1,96.3,Credit Card,Port Harcourt,Walk-in,96.3
TXN106355,2023-07-11,P9986,Clothing,3,162.97,Mobile Payment,Abuja,Walk-in,488.91
TXN106356,2023-07-03,P8295,Clothing,2,154.68,Cash,Lagos,Online,309.36
TXN106357,2024-05-22,P8503,Toys,4,103.51,Bank Transfer,Ibadan,Online,414.04
TXN106358,2023-10-09,P5982,Electronics,1,171.61,Mobile Payment,Kano,Online,171.61
TXN106359,2025-02-19,P3161,Home Decor,4,151.46,Mobile Payment,Abuja,Online,605.84
TXN106360,2025-03-10,P6021,Home Decor,4,156.82,Bank Transfer,Kano,Online,627.28
TXN106361,2023-10-22,P3813,Home Decor,2,191.5,Credit Card,Ibadan,Online,383.0
TXN106362,2023-08-14,P5259,Groceries,3,56.96,Debit Card,Kano,Walk-in,170.88
TXN106363,2025-06-12,P4715,Toys,2,57.19,Debit Card,Abuja,Walk-in,114.38
TXN106364,2024-05-27,P8933,Clothing,1,178.35,Credit Card,Enugu,Walk-in,178.35
TXN106365,2023-07-30,P7093,Books,4,155.58,Bank Transfer,Ibadan,Walk-in,622.32
TXN106366,2023-10-19,P5720,Stationery,2,185.68,Cash,Ibadan,Walk-in,371.36
TXN106367,2024-08-14,P1775,Groceries,2,17.31,Debit Card,Ibadan,Walk-in,34.62
TXN106368,2024-05-22,P3430,Toys,2,127.41,Cash,Abuja,Online,254.82
TXN106369,2024-05-16,P6785,Groceries,1,33.2,Bank Transfer,Kano,Walk-in,33.2
TXN106370,2024-11-16,P5659,Books,3,103.26,Credit Card,Kano,Online,309.78
TXN106371,2024-07-15,P8469,Home Decor,2,35.37,Mobile Payment,Enugu,Online,70.74
TXN106372,2024-05-01,P3725,Clothing,1,29.98,Cash,Port Harcourt,Online,29.98
TXN106373,2023-10-29,P3634,Electronics,4,7.37,Cash,Ibadan,Online,29.48
TXN106374,2023-11-11,P9770,Clothing,5,127.9,Cash,Enugu,Online,639.5
TXN106375,2024-04-12,P5673,Toys,1,75.01,Cash,Enugu,Walk-in,75.01
TXN106376,2024-11-19,P3986,Books,5,25.51,Cash,Kano,Walk-in,127.55
TXN106377,2025-06-13,P3873,Home Decor,2,67.95,Cash,Lagos,Walk-in,135.9
TXN106378,2024-10-27,P3514,Groceries,2,37.94,Cash,Ibadan,Walk-in,75.88
TXN106379,2025-01-20,P3641,Home Decor,1,188.63,Debit Card,Enugu,Walk-in,188.63
TXN106380,2023-11-14,P4897,Groceries,5,67.4,Mobile Payment,Enugu,Online,337.0
TXN106381,2024-06-09,P2915,Groceries,2,70.12,Cash,Port Harcourt,Online,140.24
TXN106382,2025-04-08,P1674,Stationery,4,168.77,Mobile Payment,Abuja,Walk-in,675.08
TXN106383,2024-11-22,P6187,Groceries,3,131.31,Cash,Ibadan,Online,393.93
TXN106384,2024-01-25,P3072,Home Decor,3,143.48,Bank Transfer,Ibadan,Walk-in,430.44
TXN106385,2023-07-15,P8223,Groceries,2,129.02,Mobile Payment,Kano,Walk-in,258.04
TXN106386,2024-10-11,P5266,Home Decor,5,189.51,Credit Card,Kano,Walk-in,947.55
TXN106387,2025-03-22,P7056,Stationery,2,45.37,Bank Transfer,Lagos,Online,90.74
TXN106388,2023-08-22,P4022,Electronics,5,197.86,Debit Card,Abuja,Online,989.3
TXN106389,2023-08-29,P4361,Electronics,4,167.04,Debit Card,Kano,Online,668.16
TXN106390,2023-09-15,P1568,Clothing,5,119.85,Bank Transfer,Kano,Online,599.25
TXN106391,2023-07-12,P6192,Groceries,2,134.16,Bank Transfer,Enugu,Walk-in,268.32
TXN106392,2023-07-08,P6633,Clothing,4,131.52,Cash,Enugu,Walk-in,526.08
TXN106393,2023-08-27,P3423,Groceries,1,16.39,Credit Card,Lagos,Online,16.39
TXN106394,2025-05-14,P7109,Stationery,3,47.51,Cash,Ibadan,Online,142.53
TXN106395,2024-09-25,P8347,Home Decor,2,192.49,Credit Card,Abuja,Walk-in,384.98
TXN106396,2024-04-23,P9845,Toys,2,109.2,Cash,Kano,Walk-in,218.4
TXN106397,2025-03-08,P3663,Groceries,2,78.78,Cash,Kano,Online,157.56
TXN106398,2024-01-20,P9743,Stationery,4,153.6,Bank Transfer,Ibadan,Walk-in,614.4
TXN106399,2025-02-13,P5940,Toys,1,107.28,Bank Transfer,Port Harcourt,Walk-in,107.28
TXN106400,2024-02-16,P2990,Clothing,5,7.57,Credit Card,Port Harcourt,Walk-in,37.85
TXN106401,2023-08-26,P1408,Toys,1,148.57,Credit Card,Enugu,Online,148.57
TXN106402,2023-12-24,P7628,Books,4,147.78,Bank Transfer,Abuja,Online,591.12
TXN106403,2025-03-24,P9182,Toys,2,37.2,Debit Card,Ibadan,Walk-in,74.4
TXN106404,2023-07-04,P3381,Clothing,3,191.55,Mobile Payment,Enugu,Online,574.65
TXN106405,2024-07-14,P8504,Clothing,2,48.66,Bank Transfer,Port Harcourt,Walk-in,97.32
TXN106406,2024-03-22,P6246,Toys,5,94.26,Bank Transfer,Abuja,Online,471.3
TXN106407,2024-01-21,P3556,Groceries,3,27.37,Cash,Ibadan,Online,82.11
TXN106408,2024-10-18,P1070,Electronics,2,122.64,Bank Transfer,Port Harcourt,Online,245.28
TXN106409,2025-05-22,P9948,Toys,3,78.21,Mobile Payment,Lagos,Walk-in,234.63
TXN106410,2024-03-28,P9313,Books,1,73.87,Mobile Payment,Lagos,Walk-in,73.87
TXN106411,2024-10-06,P6427,Stationery,4,166.26,Credit Card,Kano,Online,665.04
TXN106412,2023-07-30,P5842,Books,2,6.86,Credit Card,Enugu,Walk-in,13.72
TXN106413,2025-05-18,P8764,Toys,5,160.6,Credit Card,Kano,Walk-in,803.0
TXN106414,2025-05-04,P5748,Electronics,1,116.43,Cash,Lagos,Walk-in,116.43
TXN106415,2024-09-14,P3409,Books,2,197.29,Cash,Kano,Walk-in,394.58
TXN106416,2024-07-05,P8243,Toys,1,119.94,Debit Card,Port Harcourt,Online,119.94
TXN106417,2023-07-14,P6549,Home Decor,5,15.8,Debit Card,Abuja,Walk-in,79.0
TXN106418,2024-01-07,P2840,Books,2,14.88,Bank Transfer,Kano,Online,29.76
TXN106419,2025-03-05,P8847,Toys,5,177.21,Cash,Kano,Online,886.05
TXN106420,2024-10-27,P1656,Books,3,169.04,Mobile Payment,Kano,Online,507.12
TXN106421,2024-11-18,P3284,Electronics,5,72.45,Mobile Payment,Ibadan,Online,362.25
TXN106422,2025-02-14,P2914,Toys,3,125.52,Credit Card,Enugu,Walk-in,376.56
TXN106423,2024-05-09,P6047,Books,2,100.47,Mobile Payment,Port Harcourt,Online,200.94
TXN106424,2025-06-17,P1406,Home Decor,3,193.6,Debit Card,Abuja,Walk-in,580.8
TXN106425,2025-04-14,P7580,Groceries,2,190.24,Debit Card,Port Harcourt,Online,380.48
TXN106426,2025-06-09,P4610,Toys,2,196.85,Mobile Payment,Kano,Walk-in,393.7
TXN106427,2025-05-30,P8306,Groceries,4,173.96,Cash,Lagos,Online,695.84
TXN106428,2024-08-06,P6855,Toys,2,182.36,Bank Transfer,Kano,Online,364.72
TXN106429,2024-03-06,P2515,Clothing,3,47.37,Credit Card,Port Harcourt,Walk-in,142.11
TXN106430,2024-01-04,P6347,Stationery,4,167.05,Credit Card,Enugu,Online,668.2
